,Company,line_key,header_key,JRNENTRY,trxdate,ACTNUMBR_1,ACTNUMBR_2,ACTNUMBR_3,ACTNUMBR_4,ACTNUMBR_5,REFRENCE,DSCRIPTN,CRDTAMNT,DEBITAMT,ORCRDAMT,ORDBTAMT,CURNCYID,CC_CODE_LEGACY,FULLGL,gp_rec_id,FUNLCURR,gp_trip_code,gp_service_id,Header Key*,Add Only,Create Journal with Errors,Accounting Journal,Auto Complete,Comment,Worker,Accounting Journal ID,Submit,Disable Optional Worktag Balancing,Locked in Workday,Round Ledger Amounts,Journal Number,Company*,Currency*,Ledger Type*,Book Code,Accounting Date*,Journal Source*,Balancing Worktag,Optional Balancing Worktags+,External Supplier Invoice Source,Record Quantity,Journal Entry Memo,External Reference ID,Document Link,Adjustment Journal,Include Tax Lines,Create Reversal,Reversal Date,Control Total Amount,Currency Rate Type,Display Account Set,Row ID*,Content Type,Filename,Encoding,Compressed,File Content,Companies Without Access+,Skip,Discard On Exit Validation Error,File Name*,Event Attachment Description,Event Attachment Category,File,Legacy Ledger Account,Workday Ledger Account SC,Legacy ID_x,Legacy ID CC_CODE_LEGACY,Legacy Description_x,CC_Code,Legacy ID_y,Legacy Description_y,RevenueCategory,Legacy ID ACTNUMBR_4,Legacy Description - Legacy Name: Reporting Office_x,operational_territory_oh,Legacy Description - Legacy Name: Reporting Office_y,operational_territory_rev_cog,Legacy ID FULLGL,Legacy Description,Posting Type,Account Category Number,Gross margin category,Workday ID Ledger Account,bookingno,id_x,trip_code,parent_trip_code,reporting_office_name,revenue_fraction,travel_style,revenue_stream,id_y,billing_group_name,agent,associated_agent,online,agent_code,sub_territory,service_id
274,Canada,8,1885409,1961513,2021-08-02,10,0,10,900,12001,B-01638174                     ,GAPPIM220625-O1                ,2079.0,0.0,2079.0,0.0,CAD            ,10-900,10-000-10-900-12001,6963854,CAD            ,GAPPIM220625-O1,0,1885409,Y,,,Y,,,,Y,,,,Legacy_1961513,10,CAD            ,Actuals,,2021-08-02,Conversion,,,,,B-01638174                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001,1638174.0,,,,,,,,1638174.0,TravelSavers Canada,7576.0,0.0,0.0,2712.0,Canada Ottawa and Northern Ontario,4028095.0
275,Canada,1,1885410,1961514,2021-08-02,10,0,10,900,12000,B-01638174                     ,GAPPIM220625-O1                ,0.0,476.02,0.0,476.02,CAD            ,10-900,10-000-10-900-12000,6963855,CAD            ,GAPPIM220625-O1,0,1885410,Y,,,Y,,,,Y,,,,Legacy_1961514,10,CAD            ,Actuals,,2021-08-02,Conversion,,,,,B-01638174                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12000,Trade Accounts Receivable,Balance Sheet,Accounts Receivable,,12000,1638174.0,,,,,,,,1638174.0,TravelSavers Canada,7576.0,0.0,0.0,2712.0,Canada Ottawa and Northern Ontario,3964137.0
276,Canada,1,1885410,1961514,2021-08-02,10,0,10,900,12000,B-01638174                     ,GAPPIM220625-O1                ,0.0,476.02,0.0,476.02,CAD            ,10-900,10-000-10-900-12000,6963855,CAD            ,GAPPIM220625-O1,0,1885410,Y,,,Y,,,,Y,,,,Legacy_1961514,10,CAD            ,Actuals,,2021-08-02,Conversion,,,,,B-01638174                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12000,Trade Accounts Receivable,Balance Sheet,Accounts Receivable,,12000,1638174.0,,,,,,,,1638174.0,TravelSavers Canada,7576.0,0.0,0.0,2712.0,Canada Ottawa and Northern Ontario,3964140.0
277,Canada,1,1885410,1961514,2021-08-02,10,0,10,900,12000,B-01638174                     ,GAPPIM220625-O1                ,0.0,476.02,0.0,476.02,CAD            ,10-900,10-000-10-900-12000,6963855,CAD            ,GAPPIM220625-O1,0,1885410,Y,,,Y,,,,Y,,,,Legacy_1961514,10,CAD            ,Actuals,,2021-08-02,Conversion,,,,,B-01638174                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12000,Trade Accounts Receivable,Balance Sheet,Accounts Receivable,,12000,1638174.0,,,,,,,,1638174.0,TravelSavers Canada,7576.0,0.0,0.0,2712.0,Canada Ottawa and Northern Ontario,3964143.0
278,Canada,1,1885410,1961514,2021-08-02,10,0,10,900,12000,B-01638174                     ,GAPPIM220625-O1                ,0.0,476.02,0.0,476.02,CAD            ,10-900,10-000-10-900-12000,6963855,CAD            ,GAPPIM220625-O1,0,1885410,Y,,,Y,,,,Y,,,,Legacy_1961514,10,CAD            ,Actuals,,2021-08-02,Conversion,,,,,B-01638174                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12000,Trade Accounts Receivable,Balance Sheet,Accounts Receivable,,12000,1638174.0,,,,,,,,1638174.0,TravelSavers Canada,7576.0,0.0,0.0,2712.0,Canada Ottawa and Northern Ontario,4028095.0
279,Canada,2,1885410,1961514,2021-08-02,10,0,10,900,12000,B-01638174                     ,GAPPIM220625-O1                ,2478.0,0.0,2478.0,0.0,CAD            ,10-900,10-000-10-900-12000,6963856,CAD            ,GAPPIM220625-O1,0,1885410,Y,,,Y,,,,Y,,,,Legacy_1961514,10,CAD            ,Actuals,,2021-08-02,Conversion,,,,,B-01638174                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12000,Trade Accounts Receivable,Balance Sheet,Accounts Receivable,,12000,1638174.0,,,,,,,,1638174.0,TravelSavers Canada,7576.0,0.0,0.0,2712.0,Canada Ottawa and Northern Ontario,3964137.0
280,Canada,2,1885410,1961514,2021-08-02,10,0,10,900,12000,B-01638174                     ,GAPPIM220625-O1                ,2478.0,0.0,2478.0,0.0,CAD            ,10-900,10-000-10-900-12000,6963856,CAD            ,GAPPIM220625-O1,0,1885410,Y,,,Y,,,,Y,,,,Legacy_1961514,10,CAD            ,Actuals,,2021-08-02,Conversion,,,,,B-01638174                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12000,Trade Accounts Receivable,Balance Sheet,Accounts Receivable,,12000,1638174.0,,,,,,,,1638174.0,TravelSavers Canada,7576.0,0.0,0.0,2712.0,Canada Ottawa and Northern Ontario,3964140.0
281,Canada,2,1885410,1961514,2021-08-02,10,0,10,900,12000,B-01638174                     ,GAPPIM220625-O1                ,2478.0,0.0,2478.0,0.0,CAD            ,10-900,10-000-10-900-12000,6963856,CAD            ,GAPPIM220625-O1,0,1885410,Y,,,Y,,,,Y,,,,Legacy_1961514,10,CAD            ,Actuals,,2021-08-02,Conversion,,,,,B-01638174                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12000,Trade Accounts Receivable,Balance Sheet,Accounts Receivable,,12000,1638174.0,,,,,,,,1638174.0,TravelSavers Canada,7576.0,0.0,0.0,2712.0,Canada Ottawa and Northern Ontario,3964143.0
282,Canada,2,1885410,1961514,2021-08-02,10,0,10,900,12000,B-01638174                     ,GAPPIM220625-O1                ,2478.0,0.0,2478.0,0.0,CAD            ,10-900,10-000-10-900-12000,6963856,CAD            ,GAPPIM220625-O1,0,1885410,Y,,,Y,,,,Y,,,,Legacy_1961514,10,CAD            ,Actuals,,2021-08-02,Conversion,,,,,B-01638174                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12000,Trade Accounts Receivable,Balance Sheet,Accounts Receivable,,12000,1638174.0,,,,,,,,1638174.0,TravelSavers Canada,7576.0,0.0,0.0,2712.0,Canada Ottawa and Northern Ontario,4028095.0
283,Canada,3,1885410,1961514,2021-08-02,10,0,10,900,12001,B-01638174                     ,GAPPIM220625-O1                ,476.02,0.0,476.02,0.0,CAD            ,10-900,10-000-10-900-12001,6963857,CAD            ,GAPPIM220625-O1,0,1885410,Y,,,Y,,,,Y,,,,Legacy_1961514,10,CAD            ,Actuals,,2021-08-02,Conversion,,,,,B-01638174                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001,1638174.0,,,,,,,,1638174.0,TravelSavers Canada,7576.0,0.0,0.0,2712.0,Canada Ottawa and Northern Ontario,3964137.0
284,Canada,3,1885410,1961514,2021-08-02,10,0,10,900,12001,B-01638174                     ,GAPPIM220625-O1                ,476.02,0.0,476.02,0.0,CAD            ,10-900,10-000-10-900-12001,6963857,CAD            ,GAPPIM220625-O1,0,1885410,Y,,,Y,,,,Y,,,,Legacy_1961514,10,CAD            ,Actuals,,2021-08-02,Conversion,,,,,B-01638174                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001,1638174.0,,,,,,,,1638174.0,TravelSavers Canada,7576.0,0.0,0.0,2712.0,Canada Ottawa and Northern Ontario,3964140.0
285,Canada,3,1885410,1961514,2021-08-02,10,0,10,900,12001,B-01638174                     ,GAPPIM220625-O1                ,476.02,0.0,476.02,0.0,CAD            ,10-900,10-000-10-900-12001,6963857,CAD            ,GAPPIM220625-O1,0,1885410,Y,,,Y,,,,Y,,,,Legacy_1961514,10,CAD            ,Actuals,,2021-08-02,Conversion,,,,,B-01638174                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001,1638174.0,,,,,,,,1638174.0,TravelSavers Canada,7576.0,0.0,0.0,2712.0,Canada Ottawa and Northern Ontario,3964143.0
286,Canada,3,1885410,1961514,2021-08-02,10,0,10,900,12001,B-01638174                     ,GAPPIM220625-O1                ,476.02,0.0,476.02,0.0,CAD            ,10-900,10-000-10-900-12001,6963857,CAD            ,GAPPIM220625-O1,0,1885410,Y,,,Y,,,,Y,,,,Legacy_1961514,10,CAD            ,Actuals,,2021-08-02,Conversion,,,,,B-01638174                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001,1638174.0,,,,,,,,1638174.0,TravelSavers Canada,7576.0,0.0,0.0,2712.0,Canada Ottawa and Northern Ontario,4028095.0
287,Canada,4,1885410,1961514,2021-08-02,10,0,10,900,12001,B-01638174                     ,GAPPIM220625-O1                ,0.0,2478.0,0.0,2478.0,CAD            ,10-900,10-000-10-900-12001,6963858,CAD            ,GAPPIM220625-O1,0,1885410,Y,,,Y,,,,Y,,,,Legacy_1961514,10,CAD            ,Actuals,,2021-08-02,Conversion,,,,,B-01638174                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001,1638174.0,,,,,,,,1638174.0,TravelSavers Canada,7576.0,0.0,0.0,2712.0,Canada Ottawa and Northern Ontario,3964137.0
288,Canada,4,1885410,1961514,2021-08-02,10,0,10,900,12001,B-01638174                     ,GAPPIM220625-O1                ,0.0,2478.0,0.0,2478.0,CAD            ,10-900,10-000-10-900-12001,6963858,CAD            ,GAPPIM220625-O1,0,1885410,Y,,,Y,,,,Y,,,,Legacy_1961514,10,CAD            ,Actuals,,2021-08-02,Conversion,,,,,B-01638174                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001,1638174.0,,,,,,,,1638174.0,TravelSavers Canada,7576.0,0.0,0.0,2712.0,Canada Ottawa and Northern Ontario,3964140.0
289,Canada,4,1885410,1961514,2021-08-02,10,0,10,900,12001,B-01638174                     ,GAPPIM220625-O1                ,0.0,2478.0,0.0,2478.0,CAD            ,10-900,10-000-10-900-12001,6963858,CAD            ,GAPPIM220625-O1,0,1885410,Y,,,Y,,,,Y,,,,Legacy_1961514,10,CAD            ,Actuals,,2021-08-02,Conversion,,,,,B-01638174                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001,1638174.0,,,,,,,,1638174.0,TravelSavers Canada,7576.0,0.0,0.0,2712.0,Canada Ottawa and Northern Ontario,3964143.0
290,Canada,4,1885410,1961514,2021-08-02,10,0,10,900,12001,B-01638174                     ,GAPPIM220625-O1                ,0.0,2478.0,0.0,2478.0,CAD            ,10-900,10-000-10-900-12001,6963858,CAD            ,GAPPIM220625-O1,0,1885410,Y,,,Y,,,,Y,,,,Legacy_1961514,10,CAD            ,Actuals,,2021-08-02,Conversion,,,,,B-01638174                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001,1638174.0,,,,,,,,1638174.0,TravelSavers Canada,7576.0,0.0,0.0,2712.0,Canada Ottawa and Northern Ontario,4028095.0
315,Canada,1,1885415,1961519,2021-08-02,10,0,10,900,12000,B-01651306                     ,GAPSEV10YA220910-O1            ,1411.8,0.0,1411.8,0.0,CAD            ,10-900,10-000-10-900-12000,6963875,CAD            ,GAPSEV10YA220910-O1,0,1885415,Y,,,Y,,,,Y,,,,Legacy_1961519,10,CAD            ,Actuals,,2021-08-02,Conversion,,,,,B-01651306                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12000,Trade Accounts Receivable,Balance Sheet,Accounts Receivable,,12000,1651306.0,,,,,,,,1651306.0,Direct,2828.0,0.0,0.0,999.0,Canada Toronto,4024208.0
316,Canada,1,1885415,1961519,2021-08-02,10,0,10,900,12000,B-01651306                     ,GAPSEV10YA220910-O1            ,1411.8,0.0,1411.8,0.0,CAD            ,10-900,10-000-10-900-12000,6963875,CAD            ,GAPSEV10YA220910-O1,0,1885415,Y,,,Y,,,,Y,,,,Legacy_1961519,10,CAD            ,Actuals,,2021-08-02,Conversion,,,,,B-01651306                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12000,Trade Accounts Receivable,Balance Sheet,Accounts Receivable,,12000,1651306.0,,,,,,,,1651306.0,Direct,2828.0,0.0,0.0,999.0,Canada Toronto,4024224.0
317,Canada,1,1885415,1961519,2021-08-02,10,0,10,900,12000,B-01651306                     ,GAPSEV10YA220910-O1            ,1411.8,0.0,1411.8,0.0,CAD            ,10-900,10-000-10-900-12000,6963875,CAD            ,GAPSEV10YA220910-O1,0,1885415,Y,,,Y,,,,Y,,,,Legacy_1961519,10,CAD            ,Actuals,,2021-08-02,Conversion,,,,,B-01651306                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12000,Trade Accounts Receivable,Balance Sheet,Accounts Receivable,,12000,1651306.0,,,,,,,,1651306.0,Direct,2828.0,0.0,0.0,999.0,Canada Toronto,4024225.0
318,Canada,1,1885415,1961519,2021-08-02,10,0,10,900,12000,B-01651306                     ,GAPSEV10YA220910-O1            ,1411.8,0.0,1411.8,0.0,CAD            ,10-900,10-000-10-900-12000,6963875,CAD            ,GAPSEV10YA220910-O1,0,1885415,Y,,,Y,,,,Y,,,,Legacy_1961519,10,CAD            ,Actuals,,2021-08-02,Conversion,,,,,B-01651306                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12000,Trade Accounts Receivable,Balance Sheet,Accounts Receivable,,12000,1651306.0,,,,,,,,1651306.0,Direct,2828.0,0.0,0.0,999.0,Canada Toronto,4024226.0
319,Canada,2,1885415,1961519,2021-08-02,10,0,10,900,12000,B-01651306                     ,GAPSEV10YA220910-O1            ,0.0,14118.0,0.0,14118.0,CAD            ,10-900,10-000-10-900-12000,6963876,CAD            ,GAPSEV10YA220910-O1,0,1885415,Y,,,Y,,,,Y,,,,Legacy_1961519,10,CAD            ,Actuals,,2021-08-02,Conversion,,,,,B-01651306                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12000,Trade Accounts Receivable,Balance Sheet,Accounts Receivable,,12000,1651306.0,,,,,,,,1651306.0,Direct,2828.0,0.0,0.0,999.0,Canada Toronto,4024208.0
320,Canada,2,1885415,1961519,2021-08-02,10,0,10,900,12000,B-01651306                     ,GAPSEV10YA220910-O1            ,0.0,14118.0,0.0,14118.0,CAD            ,10-900,10-000-10-900-12000,6963876,CAD            ,GAPSEV10YA220910-O1,0,1885415,Y,,,Y,,,,Y,,,,Legacy_1961519,10,CAD            ,Actuals,,2021-08-02,Conversion,,,,,B-01651306                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12000,Trade Accounts Receivable,Balance Sheet,Accounts Receivable,,12000,1651306.0,,,,,,,,1651306.0,Direct,2828.0,0.0,0.0,999.0,Canada Toronto,4024224.0
321,Canada,2,1885415,1961519,2021-08-02,10,0,10,900,12000,B-01651306                     ,GAPSEV10YA220910-O1            ,0.0,14118.0,0.0,14118.0,CAD            ,10-900,10-000-10-900-12000,6963876,CAD            ,GAPSEV10YA220910-O1,0,1885415,Y,,,Y,,,,Y,,,,Legacy_1961519,10,CAD            ,Actuals,,2021-08-02,Conversion,,,,,B-01651306                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12000,Trade Accounts Receivable,Balance Sheet,Accounts Receivable,,12000,1651306.0,,,,,,,,1651306.0,Direct,2828.0,0.0,0.0,999.0,Canada Toronto,4024225.0
322,Canada,2,1885415,1961519,2021-08-02,10,0,10,900,12000,B-01651306                     ,GAPSEV10YA220910-O1            ,0.0,14118.0,0.0,14118.0,CAD            ,10-900,10-000-10-900-12000,6963876,CAD            ,GAPSEV10YA220910-O1,0,1885415,Y,,,Y,,,,Y,,,,Legacy_1961519,10,CAD            ,Actuals,,2021-08-02,Conversion,,,,,B-01651306                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12000,Trade Accounts Receivable,Balance Sheet,Accounts Receivable,,12000,1651306.0,,,,,,,,1651306.0,Direct,2828.0,0.0,0.0,999.0,Canada Toronto,4024226.0
323,Canada,3,1885415,1961519,2021-08-02,10,0,10,900,12000,B-01651306                     ,GAPSEV10YA220910-O1            ,1411.8,0.0,1411.8,0.0,CAD            ,10-900,10-000-10-900-12000,6963877,CAD            ,GAPSEV10YA220910-O1,0,1885415,Y,,,Y,,,,Y,,,,Legacy_1961519,10,CAD            ,Actuals,,2021-08-02,Conversion,,,,,B-01651306                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12000,Trade Accounts Receivable,Balance Sheet,Accounts Receivable,,12000,1651306.0,,,,,,,,1651306.0,Direct,2828.0,0.0,0.0,999.0,Canada Toronto,4024208.0
324,Canada,3,1885415,1961519,2021-08-02,10,0,10,900,12000,B-01651306                     ,GAPSEV10YA220910-O1            ,1411.8,0.0,1411.8,0.0,CAD            ,10-900,10-000-10-900-12000,6963877,CAD            ,GAPSEV10YA220910-O1,0,1885415,Y,,,Y,,,,Y,,,,Legacy_1961519,10,CAD            ,Actuals,,2021-08-02,Conversion,,,,,B-01651306                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12000,Trade Accounts Receivable,Balance Sheet,Accounts Receivable,,12000,1651306.0,,,,,,,,1651306.0,Direct,2828.0,0.0,0.0,999.0,Canada Toronto,4024224.0
325,Canada,3,1885415,1961519,2021-08-02,10,0,10,900,12000,B-01651306                     ,GAPSEV10YA220910-O1            ,1411.8,0.0,1411.8,0.0,CAD            ,10-900,10-000-10-900-12000,6963877,CAD            ,GAPSEV10YA220910-O1,0,1885415,Y,,,Y,,,,Y,,,,Legacy_1961519,10,CAD            ,Actuals,,2021-08-02,Conversion,,,,,B-01651306                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12000,Trade Accounts Receivable,Balance Sheet,Accounts Receivable,,12000,1651306.0,,,,,,,,1651306.0,Direct,2828.0,0.0,0.0,999.0,Canada Toronto,4024225.0
326,Canada,3,1885415,1961519,2021-08-02,10,0,10,900,12000,B-01651306                     ,GAPSEV10YA220910-O1            ,1411.8,0.0,1411.8,0.0,CAD            ,10-900,10-000-10-900-12000,6963877,CAD            ,GAPSEV10YA220910-O1,0,1885415,Y,,,Y,,,,Y,,,,Legacy_1961519,10,CAD            ,Actuals,,2021-08-02,Conversion,,,,,B-01651306                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12000,Trade Accounts Receivable,Balance Sheet,Accounts Receivable,,12000,1651306.0,,,,,,,,1651306.0,Direct,2828.0,0.0,0.0,999.0,Canada Toronto,4024226.0
327,Canada,4,1885415,1961519,2021-08-02,10,0,10,900,12000,B-01651306                     ,GAPSEV10YA220910-O1            ,0.0,14118.0,0.0,14118.0,CAD            ,10-900,10-000-10-900-12000,6963878,CAD            ,GAPSEV10YA220910-O1,0,1885415,Y,,,Y,,,,Y,,,,Legacy_1961519,10,CAD            ,Actuals,,2021-08-02,Conversion,,,,,B-01651306                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12000,Trade Accounts Receivable,Balance Sheet,Accounts Receivable,,12000,1651306.0,,,,,,,,1651306.0,Direct,2828.0,0.0,0.0,999.0,Canada Toronto,4024208.0
328,Canada,4,1885415,1961519,2021-08-02,10,0,10,900,12000,B-01651306                     ,GAPSEV10YA220910-O1            ,0.0,14118.0,0.0,14118.0,CAD            ,10-900,10-000-10-900-12000,6963878,CAD            ,GAPSEV10YA220910-O1,0,1885415,Y,,,Y,,,,Y,,,,Legacy_1961519,10,CAD            ,Actuals,,2021-08-02,Conversion,,,,,B-01651306                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12000,Trade Accounts Receivable,Balance Sheet,Accounts Receivable,,12000,1651306.0,,,,,,,,1651306.0,Direct,2828.0,0.0,0.0,999.0,Canada Toronto,4024224.0
329,Canada,4,1885415,1961519,2021-08-02,10,0,10,900,12000,B-01651306                     ,GAPSEV10YA220910-O1            ,0.0,14118.0,0.0,14118.0,CAD            ,10-900,10-000-10-900-12000,6963878,CAD            ,GAPSEV10YA220910-O1,0,1885415,Y,,,Y,,,,Y,,,,Legacy_1961519,10,CAD            ,Actuals,,2021-08-02,Conversion,,,,,B-01651306                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12000,Trade Accounts Receivable,Balance Sheet,Accounts Receivable,,12000,1651306.0,,,,,,,,1651306.0,Direct,2828.0,0.0,0.0,999.0,Canada Toronto,4024225.0
330,Canada,4,1885415,1961519,2021-08-02,10,0,10,900,12000,B-01651306                     ,GAPSEV10YA220910-O1            ,0.0,14118.0,0.0,14118.0,CAD            ,10-900,10-000-10-900-12000,6963878,CAD            ,GAPSEV10YA220910-O1,0,1885415,Y,,,Y,,,,Y,,,,Legacy_1961519,10,CAD            ,Actuals,,2021-08-02,Conversion,,,,,B-01651306                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12000,Trade Accounts Receivable,Balance Sheet,Accounts Receivable,,12000,1651306.0,,,,,,,,1651306.0,Direct,2828.0,0.0,0.0,999.0,Canada Toronto,4024226.0
331,Canada,5,1885415,1961519,2021-08-02,10,0,10,900,12000,B-01651306                     ,GAPSEV10YA220910-O1            ,1383.8,0.0,1383.8,0.0,CAD            ,10-900,10-000-10-900-12000,6963879,CAD            ,GAPSEV10YA220910-O1,0,1885415,Y,,,Y,,,,Y,,,,Legacy_1961519,10,CAD            ,Actuals,,2021-08-02,Conversion,,,,,B-01651306                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12000,Trade Accounts Receivable,Balance Sheet,Accounts Receivable,,12000,1651306.0,,,,,,,,1651306.0,Direct,2828.0,0.0,0.0,999.0,Canada Toronto,4024208.0
332,Canada,5,1885415,1961519,2021-08-02,10,0,10,900,12000,B-01651306                     ,GAPSEV10YA220910-O1            ,1383.8,0.0,1383.8,0.0,CAD            ,10-900,10-000-10-900-12000,6963879,CAD            ,GAPSEV10YA220910-O1,0,1885415,Y,,,Y,,,,Y,,,,Legacy_1961519,10,CAD            ,Actuals,,2021-08-02,Conversion,,,,,B-01651306                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12000,Trade Accounts Receivable,Balance Sheet,Accounts Receivable,,12000,1651306.0,,,,,,,,1651306.0,Direct,2828.0,0.0,0.0,999.0,Canada Toronto,4024224.0
333,Canada,5,1885415,1961519,2021-08-02,10,0,10,900,12000,B-01651306                     ,GAPSEV10YA220910-O1            ,1383.8,0.0,1383.8,0.0,CAD            ,10-900,10-000-10-900-12000,6963879,CAD            ,GAPSEV10YA220910-O1,0,1885415,Y,,,Y,,,,Y,,,,Legacy_1961519,10,CAD            ,Actuals,,2021-08-02,Conversion,,,,,B-01651306                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12000,Trade Accounts Receivable,Balance Sheet,Accounts Receivable,,12000,1651306.0,,,,,,,,1651306.0,Direct,2828.0,0.0,0.0,999.0,Canada Toronto,4024225.0
